turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu1: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu1: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu1: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu1: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu1: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu1: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu1: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu1: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu1: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu1: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu1: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu1: POLL: CPUIDLE CORE POLL IDLE
cpu1: C1: MWAIT 0x00
cpu1: C1E: MWAIT 0x01
cpu1: C3: MWAIT 0x10
cpu1: C6: MWAIT 0x20
cpu1: C7: MWAIT 0x30
cpu1: cpufreq driver: intel_pstate
cpu1: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu1: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88310108 (56 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu1: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu1: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu1: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
1448	50.10	2900	2691	1429	0	0	0	0	0	0	365	0.00	0.00	0.00	0.00	0.00	49.90	49.90	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.88	21.98	0.00
1468	49.97	2900	2736	1524	8	0	6	2	9	0	423	0.00	0.04	0.01	0.01	0.00	50.81	48.67	0.00	0.00	1.36	74	74	0.00	350	0.00	0.00	0.00	0.00	26.35	22.34	0.00
1447	50.05	2900	2691	1349	0	0	0	3	0	0	349	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.99	0.00
1449	50.12	2900	2691	1502	8	0	3	13	9	0	415	0.00	0.01	0.05	0.02	0.00	49.81	49.88	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1447	50.05	2900	2691	1379	0	0	1	4	3	0	362	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1449	50.12	2900	2691	1473	8	0	4	5	9	0	407	0.00	0.01	0.03	0.01	0.00	49.83	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.07	2900	2691	1381	8	0	0	1	0	0	379	0.00	0.00	0.00	0.00	0.00	49.95	49.93	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1450	50.16	2900	2691	1478	8	0	2	14	11	0	423	0.00	0.03	0.04	0.02	0.00	49.75	49.84	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.06	2900	2691	1389	0	0	0	2	0	0	380	0.00	0.00	0.00	0.00	0.00	49.93	49.94	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.12	2900	2691	1484	8	0	2	6	6	0	389	0.00	0.01	0.03	0.01	0.00	49.85	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1447	50.05	2900	2691	1388	0	0	0	0	1	0	345	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.85	21.95	0.00
1449	50.12	2900	2691	1472	8	0	0	4	9	0	392	0.00	0.00	0.03	0.01	0.00	49.85	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.05	2900	2691	1388	0	0	0	3	0	0	334	0.00	0.00	0.01	0.00	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.13	2900	2691	1503	8	0	3	3	9	0	398	0.00	0.01	0.03	0.01	0.00	49.83	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.87	21.97	0.00
1438	50.10	2900	2671	1389	0	0	1	1	1	0	355	0.00	0.00	0.00	0.00	0.00	49.53	49.90	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.65	21.78	0.00
1438	50.22	2900	2666	1490	8	0	3	16	17	0	433	0.00	0.01	0.08	0.02	0.00	49.22	48.81	0.00	0.00	0.96	74	74	0.00	550	0.00	0.00	0.00	0.00	25.41	21.55	0.00
1448	50.09	2900	2692	1445	0	0	0	1	0	0	378	0.00	0.00	0.00	0.00	0.00	49.92	49.91	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.97	22.05	0.00
1469	49.98	2900	2736	1561	8	0	5	6	12	0	450	0.00	0.01	0.03	0.02	0.00	50.79	49.34	0.00	0.00	0.68	73	73	0.00	350	0.00	0.00	0.00	0.00	26.40	22.40	0.00
1453	50.27	2900	2691	1396	0	0	1	2	3	0	380	0.00	0.00	0.00	0.01	0.00	49.72	49.73	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.12	2900	2691	1508	8	0	3	6	7	0	434	0.00	0.01	0.03	0.01	0.00	49.83	49.88	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.06	2900	2691	1378	0	0	0	2	3	0	369	0.00	0.00	0.00	0.01	0.00	49.93	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.14	2900	2691	1511	16	0	2	8	2	0	436	0.00	0.01	0.01	0.01	0.00	49.87	49.86	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.05	2900	2691	1368	0	0	0	2	3	0	371	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.03	0.00
1449	50.12	2900	2691	1492	8	0	7	6	11	0	380	0.00	0.08	0.01	0.05	0.00	49.74	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.98	0.00
1447	50.05	2900	2691	1406	0	0	0	1	0	0	347	0.00	0.00	0.00	0.00	0.00	49.94	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1449	50.12	2900	2691	1475	8	0	4	5	5	0	361	0.00	0.01	0.03	0.01	0.00	49.84	49.88	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.06	2900	2691	1362	0	0	0	1	1	0	329	0.00	0.00	0.00	0.01	0.00	49.93	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	22.00	0.00
1449	50.12	2900	2691	1473	8	0	2	5	8	0	364	0.00	0.00	0.03	0.01	0.00	49.85	49.88	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1445	50.05	2900	2688	1404	0	0	0	1	7	0	338	0.00	0.00	0.00	0.02	0.00	49.86	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.87	21.96	0.00
1442	50.19	2900	2676	1501	8	0	2	7	6	0	369	0.00	0.00	0.02	0.01	0.00	49.49	49.81	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.36	21.54	0.00
1447	49.99	2900	2694	1422	0	0	0	0	2	0	348	0.00	0.00	0.00	0.01	0.00	50.06	50.01	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.14	22.20	0.00
1443	50.16	2900	2678	1457	8	0	4	16	8	0	423	0.00	0.01	0.13	0.01	0.00	49.46	49.84	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.71	21.83	0.00
1452	50.14	2900	2697	1511	0	0	0	3	3	0	486	0.00	0.00	0.01	0.01	0.00	49.95	48.99	0.00	0.00	0.87	73	74	15.69	350	0.00	0.00	0.00	0.00	26.26	21.96	0.38
1434	50.32	2900	2654	1472	8	0	2	13	8	0	460	0.00	0.00	0.03	0.02	0.00	48.95	47.85	0.00	0.00	1.83	74	74	0.10	350	0.00	0.00	0.00	0.00	25.18	21.35	0.00
1467	49.97	2900	2733	1501	0	0	0	1	1	0	409	0.00	0.00	0.00	0.01	0.00	50.80	49.08	0.00	0.00	0.95	74	74	15.62	350	0.00	0.00	0.00	0.00	26.41	22.20	0.23
1450	50.26	2900	2686	1506	16	0	2	5	8	0	425	0.00	0.01	0.03	0.02	0.00	49.61	49.74	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.11	22.17	0.00
1455	49.86	2900	2717	1444	0	0	0	1	2	0	415	0.00	0.00	0.00	0.00	0.00	50.62	49.47	0.00	0.00	0.68	74	74	0.00	350	0.00	0.00	0.00	0.00	26.22	22.26	0.00
1449	50.13	2900	2691	1465	8	0	4	7	13	0	401	0.00	0.01	0.07	0.06	0.00	49.75	49.87	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1451	50.20	2900	2691	1490	0	0	0	7	2	0	486	0.00	0.00	0.08	0.01	0.00	49.71	49.80	0.00	0.00	0.00	73	73	16.06	350	0.00	0.00	0.00	0.00	26.27	21.98	0.38
1449	50.14	2900	2691	1503	8	0	2	7	7	0	466	0.00	0.01	0.03	0.06	0.00	49.77	49.86	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.95	22.03	0.00
1447	50.06	2900	2691	1421	0	0	0	2	1	0	393	0.00	0.00	0.00	0.00	0.00	49.94	49.94	0.00	0.00	0.00	74	74	16.07	350	0.00	0.00	0.00	0.00	26.09	21.98	0.21
1449	50.13	2900	2691	1452	8	0	2	7	8	0	397	0.00	0.01	0.01	0.03	0.00	49.83	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1447	50.05	2900	2691	1384	0	0	1	1	2	0	336	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.98	0.00
1449	50.14	2900	2691	1484	8	0	7	3	8	0	393	0.00	0.01	0.01	0.05	0.00	49.80	49.86	0.00	0.00	0.00	74	75	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1447	50.06	2900	2691	1417	0	0	0	1	0	0	368	0.00	0.00	0.00	0.00	0.00	49.94	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1449	50.13	2900	2691	1447	8	0	2	6	8	0	383	0.00	0.01	0.03	0.02	0.00	49.82	49.87	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.87	21.96	0.00
1447	50.05	2900	2691	1376	0	0	0	2	0	0	347	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.87	21.97	0.00
1449	50.13	2900	2691	1462	8	0	3	7	11	0	396	0.00	0.01	0.01	0.05	0.00	49.82	49.87	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.89	21.98	0.00
1447	50.05	2900	2691	1390	0	0	0	3	2	0	376	0.00	0.00	0.00	0.00	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.89	21.99	0.00
1449	50.13	2900	2691	1482	8	0	3	5	15	0	412	0.00	0.01	0.01	0.07	0.00	49.79	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.00	0.00
1448	50.08	2900	2691	1359	8	0	0	0	1	0	364	0.00	0.00	0.00	0.00	0.00	49.94	49.92	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1449	50.13	2900	2691	1459	8	0	3	5	10	0	415	0.00	0.01	0.01	0.06	0.00	49.80	49.87	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.86	21.96	0.00
1447	50.05	2900	2691	1366	0	0	0	3	0	0	352	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.87	21.96	0.00
1450	50.15	2900	2691	1506	8	0	3	6	9	0	428	0.00	0.01	0.03	0.01	0.00	49.80	49.85	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.87	21.96	0.00
1447	50.06	2900	2691	1387	0	0	0	0	0	0	346	0.00	0.00	0.00	0.00	0.00	49.94	49.94	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.88	21.97	0.00
1449	50.13	2900	2691	1463	8	0	5	15	10	0	397	0.00	0.01	0.05	0.04	0.00	49.77	49.87	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.88	21.97	0.00
1448	50.09	2900	2691	1377	0	0	0	1	0	0	329	0.00	0.00	0.00	0.00	0.00	49.91	49.91	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.86	21.95	0.00
1448	50.09	2900	2691	1387	8	0	11	33	13	0	345	0.00	0.03	0.06	0.02	0.00	49.80	49.91	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	21.99	0.00
1429	50.23	2900	2648	1393	8	0	11	31	8	0	360	0.00	0.01	0.02	0.02	0.00	48.93	49.77	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.33	21.51	0.00
1432	50.12	2900	2660	1431	0	0	0	1	0	0	385	0.00	0.00	0.02	0.00	0.00	49.28	49.88	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.25	21.43	0.00
1476	49.93	2900	2751	1551	8	0	0	3	7	0	412	0.00	0.00	0.00	0.04	0.00	51.16	50.07	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.75	22.71	0.00
1447	50.06	2900	2691	1423	0	0	0	1	4	0	361	0.00	0.00	0.00	0.03	0.00	49.91	49.94	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.88	21.97	0.00
1451	50.36	2900	2682	1495	8	0	0	11	6	0	410	0.00	0.00	0.01	0.01	0.00	49.46	49.64	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.78	21.89	0.00
1455	49.89	2900	2716	1414	0	0	0	2	0	0	383	0.00	0.00	0.00	0.00	0.00	50.56	49.06	0.00	0.00	1.05	74	74	0.00	350	0.00	0.00	0.00	0.00	26.18	22.21	0.00
1449	50.12	2900	2691	1479	8	0	3	6	7	0	417	0.00	0.01	0.03	0.01	0.00	49.84	49.88	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1459	50.47	2900	2691	1390	8	0	1	3	4	0	378	0.00	0.00	0.01	0.01	0.00	49.53	49.53	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.00	0.00
1449	50.13	2900	2691	1479	8	0	1	4	7	0	415	0.00	0.00	0.03	0.01	0.00	49.84	49.87	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1447	50.06	2900	2691	1391	0	0	0	2	3	0	374	0.00	0.00	0.01	0.00	0.00	49.93	49.94	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.12	2900	2691	1482	8	0	3	7	8	0	417	0.00	0.01	0.04	0.01	0.00	49.83	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.05	2900	2691	1382	0	0	0	0	1	0	348	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	75	75	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1449	50.11	2900	2691	1462	8	0	2	3	11	0	352	0.00	0.00	0.03	0.03	0.00	49.83	49.89	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.95	22.04	0.00
1447	50.05	2900	2691	1361	0	0	0	1	1	0	339	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.01	0.00
1449	50.12	2900	2691	1476	8	1	0	3	12	0	364	0.00	0.00	0.00	0.06	0.00	49.82	49.88	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.06	2900	2691	1381	0	0	1	0	1	0	345	0.00	0.00	0.00	0.00	0.00	49.94	49.94	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.91	22.01	0.00
1448	50.15	2900	2688	1497	8	0	3	10	8	0	386	0.00	0.01	0.04	0.01	0.00	49.74	49.85	0.00	0.00	0.00	74	74	0.00	550	0.00	0.00	0.00	0.00	25.89	21.98	0.00
1444	50.17	2900	2680	1491	0	0	7	5	2	0	471	0.00	0.03	0.00	0.01	0.00	49.57	49.83	0.00	0.00	0.00	75	75	0.00	550	0.00	0.00	0.00	0.00	25.67	21.80	0.00
1432	50.27	2900	2653	1530	8	0	0	5	9	0	409	0.00	0.00	0.02	0.02	0.00	48.98	49.73	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.32	21.50	0.00
1455	49.99	2900	2711	1441	0	0	0	0	3	0	358	0.00	0.00	0.00	0.01	0.00	50.37	50.01	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.18	22.22	0.00
1453	50.13	2900	2699	1591	8	0	2	5	7	0	472	0.00	0.01	0.03	0.01	0.00	49.98	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1440	50.16	2900	2674	1433	8	0	0	1	0	0	358	0.00	0.00	0.01	0.00	0.00	49.53	49.84	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.73	21.85	0.00
1449	50.10	2900	2692	1467	8	0	3	13	8	0	442	0.00	0.01	0.04	0.01	0.00	49.86	47.70	0.00	0.00	2.20	74	74	0.00	350	0.00	0.00	0.00	0.00	25.55	21.65	0.00
1458	49.93	2900	2719	1451	0	0	0	3	1	0	366	0.00	0.00	0.10	0.00	0.00	50.49	49.39	0.00	0.00	0.67	74	74	0.00	350	0.00	0.00	0.00	0.00	26.35	22.37	0.00
1424	50.31	2900	2635	1435	8	0	4	13	10	0	416	0.00	0.01	0.04	0.02	0.00	48.59	49.69	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.10	21.31	0.00
1460	49.96	2900	2720	1449	0	0	0	0	0	0	367	0.00	0.00	0.00	0.00	0.00	50.58	48.05	0.00	0.00	2.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.17	22.19	0.00
1461	50.01	2900	2720	1481	8	0	4	18	13	0	383	0.00	0.01	0.07	0.02	0.00	50.43	49.99	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.19	22.24	0.00
1435	50.19	2900	2661	1396	0	0	0	0	1	0	359	0.00	0.00	0.00	0.00	0.00	49.26	49.81	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.44	21.61	0.00
1461	50.01	2900	2720	1538	8	0	0	7	8	0	397	0.00	0.00	0.01	0.04	0.00	50.49	49.99	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.41	22.43	0.00
1448	50.02	2900	2695	1463	0	0	0	0	0	0	368	0.00	0.00	0.00	0.00	0.00	50.05	49.98	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	26.04	22.12	0.00
1451	50.18	2900	2692	1512	8	0	3	4	11	0	380	0.00	0.01	0.00	0.04	0.00	49.79	49.82	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.77	21.89	0.00
1441	50.05	2900	2680	1438	0	0	0	0	1	0	375	0.00	0.00	0.00	0.00	0.00	49.73	49.95	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.82	21.93	0.00
1431	50.19	2900	2655	1550	8	0	4	4	10	0	397	0.00	0.01	0.03	0.02	0.00	49.08	49.81	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.55	21.71	0.00
1468	50.19	2900	2724	1464	0	0	0	2	0	0	400	0.00	0.00	0.01	0.00	0.00	50.40	49.15	0.00	0.00	0.66	74	74	0.00	350	0.00	0.00	0.00	0.00	26.29	22.32	0.00
1449	49.95	2900	2701	1558	8	0	2	8	7	0	470	0.00	0.01	0.03	0.02	0.00	50.19	49.67	0.00	0.00	0.38	75	75	0.00	350	0.00	0.00	0.00	0.00	26.13	22.20	0.00
1447	50.10	2900	2689	1426	0	0	0	0	0	0	376	0.00	0.00	0.00	0.00	0.00	49.85	49.90	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.86	21.96	0.00
1444	50.28	2900	2675	1541	16	0	4	3	8	0	461	0.00	0.01	0.03	0.01	0.00	49.39	49.72	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.77	21.89	0.00
1461	49.81	2900	2730	1440	0	0	0	0	2	0	401	0.00	0.00	0.00	0.01	0.00	50.92	49.22	0.00	0.00	0.97	73	73	0.00	350	0.00	0.00	0.00	0.00	26.58	22.55	0.00
1486	51.42	2900	2691	1601	8	0	7	23	9	1	442	0.00	0.05	0.17	0.03	0.01	48.32	48.58	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	26.07	22.16	0.00
1447	50.05	2900	2691	1392	0	0	0	1	2	0	357	0.00	0.00	0.00	0.02	0.00	49.94	49.95	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1449	50.11	2900	2691	1437	8	0	5	19	11	0	403	0.00	0.01	0.06	0.01	0.00	49.80	49.89	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1447	50.05	2900	2691	1390	0	0	0	4	0	0	371	0.00	0.00	0.00	0.00	0.00	49.95	49.95	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1450	50.18	2900	2691	1467	8	0	2	8	8	0	412	0.00	0.01	0.00	0.04	0.00	49.77	49.82	0.00	0.00	0.00	73	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1447	50.06	2900	2691	1382	0	0	0	1	3	0	355	0.00	0.00	0.00	0.01	0.00	49.94	49.94	0.00	0.00	0.00	75	74	0.00	350	0.00	0.00	0.00	0.00	25.93	22.02	0.00
1449	50.13	2900	2691	1481	8	0	5	3	5	0	394	0.00	0.01	0.02	0.02	0.00	49.82	49.87	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.92	22.01	0.00
1447	50.05	2900	2691	1385	0	0	0	2	0	0	342	0.00	0.00	0.01	0.00	0.00	49.94	49.95	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.94	22.04	0.00
1449	50.12	2900	2691	1463	8	0	4	4	9	1	370	0.00	0.01	0.01	0.04	0.02	49.81	49.88	0.00	0.00	0.00	74	73	0.00	350	0.00	0.00	0.00	0.00	25.90	21.99	0.00
1447	50.05	2900	2691	1393	0	0	0	0	2	0	358	0.00	0.00	0.00	0.01	0.00	49.94	49.95	0.00	0.00	0.00	73	73	0.00	350	0.00	0.00	0.00	0.00	25.88	21.97	0.00
1431	50.15	2900	2656	1477	8	0	2	5	8	0	388	0.00	0.01	0.01	0.04	0.00	49.14	49.85	0.00	0.00	0.00	74	74	0.00	350	0.00	0.00	0.00	0.00	25.46	21.62	0.00
1457	50.29	2900	2697	1419	0	0	0	0	2	0	373	0.00	0.00	0.00	0.01	0.00	49.81	48.76	0.00	0.00	0.96	74	74	0.00	350	0.00	0.00	0.00	0.00	25.64	21.76	0.00
